id,price,brand,model,year,title_status,mileage,color,state,country
1578,9800,ford,door,2014,clean vehicle,74181,black,colorado,usa
1579,11000,ford,door,2014,clean vehicle,77386,white,texas,usa
1580,1150,ford,door,2014,salvage insurance,123349,red,georgia,usa
1581,13000,ford,cutaway,2013,clean vehicle,136661,white,colorado,usa
1582,5500,ford,door,2013,clean vehicle,109600,silver,texas,usa
1583,6000,ford,door,2014,salvage insurance,125369,black,massachusetts,usa
1584,11200,ford,door,2013,clean vehicle,122861,blue,texas,usa
1585,5000,ford,door,2016,salvage insurance,110826,gray,massachusetts,usa
1586,23400,ford,f-150,2019,clean vehicle,12198,white,missouri,usa
1587,13500,ford,door,2019,salvage insurance,45512,red,massachusetts,usa
1588,22900,ford,f-150,2019,clean vehicle,15656,white,missouri,usa
1589,20000,ford,fusion,2020,clean vehicle,23984,silver,virginia,usa
1590,22900,ford,f-150,2019,clean vehicle,15821,white,missouri,usa
1591,27000,ford,mustang,2020,clean vehicle,12748,red,virginia,usa
1592,54500,ford,expedition,2019,clean vehicle,9865,blue,oklahoma,usa
1593,20600,ford,fusion,2020,clean vehicle,17858,black,virginia,usa
1594,23500,ford,f-150,2019,clean vehicle,6711,white,missouri,usa
1595,53000,ford,expedition,2019,clean vehicle,14939,blue,oklahoma,usa
1596,23600,ford,transit,2019,clean vehicle,15820,white,missouri,usa
1597,33500,ford,wagon,2019,clean vehicle,6140,silver,oklahoma,usa
1598,24400,ford,edge,2019,clean vehicle,25552,gray,virginia,usa
1599,13000,ford,focus,2016,clean vehicle,54984,black,west virginia,usa
1600,48400,ford,max,2019,clean vehicle,24783,black,virginia,usa
1601,26500,ford,door,2014,clean vehicle,148442,silver,west virginia,usa
1602,46200,ford,max,2019,clean vehicle,34191,white,virginia,usa
1603,9300,ford,door,2013,clean vehicle,82072,silver,west virginia,usa
1604,13500,ford,door,2012,clean vehicle,104559,white,west virginia,usa
1605,27600,ford,edge,2019,clean vehicle,13265,silver,virginia,usa
1606,7400,ford,door,2013,clean vehicle,133314,red,west virginia,usa
1607,26500,ford,edge,2019,clean vehicle,22458,gray,virginia,usa
1608,26000,ford,door,2013,clean vehicle,70106,white,west virginia,usa
1609,24500,ford,edge,2019,clean vehicle,23712,black,virginia,usa
1610,2100,ford,door,2012,clean vehicle,101848,red,west virginia,usa
1611,16700,ford,ecosport,2019,clean vehicle,14994,black,virginia,usa
1612,17500,ford,edge,2015,clean vehicle,59726,gray,missouri,usa
1613,17000,ford,escape,2019,clean vehicle,16448,gray,virginia,usa
1614,22500,ford,door,2015,clean vehicle,28801,black,oklahoma,usa
1615,34500,ford,f-150,2019,clean vehicle,28938,gray,michigan,usa
1616,16600,ford,ecosport,2019,clean vehicle,19022,black,virginia,usa
1617,7500,ford,door,2014,clean vehicle,93832,silver,missouri,usa
1618,34500,ford,f-150,2019,clean vehicle,25046,white,michigan,usa
1619,25000,ford,edge,2019,clean vehicle,22318,black,virginia,usa
1620,36000,ford,f-150,2019,clean vehicle,17301,gray,michigan,usa
1621,23700,ford,edge,2019,clean vehicle,27413,gray,virginia,usa
1622,28600,ford,explorer,2019,clean vehicle,39733,silver,michigan,usa
1623,23500,ford,door,2013,clean vehicle,74195,brown,oklahoma,usa
1624,25300,ford,explorer,2019,clean vehicle,44383,silver,michigan,usa
1625,24900,ford,flex,2019,clean vehicle,19151,white,virginia,usa
1626,20300,ford,f-750,2012,clean vehicle,188394,white,missouri,usa
1627,23400,ford,fusion,2020,clean vehicle,2452,gray,michigan,usa
1628,14600,ford,fusion,2019,clean vehicle,36252,silver,virginia,usa
1629,25500,ford,f-150,2019,clean vehicle,27136,silver,virginia,usa
1630,14700,ford,fusion,2019,clean vehicle,35951,white,virginia,usa
1631,33700,ford,f-150,2019,clean vehicle,35221,white,virginia,usa
1632,33400,ford,f-150,2019,clean vehicle,33808,gray,virginia,usa
1633,34000,ford,f-150,2019,clean vehicle,32022,black,michigan,usa
1634,17500,ford,fusion,2019,clean vehicle,34173,white,virginia,usa
1635,14100,ford,fusion,2019,clean vehicle,24272,white,michigan,usa
1636,30000,ford,f-150,2019,clean vehicle,19055,black,virginia,usa
1637,16500,ford,fusion,2019,clean vehicle,34822,red,michigan,usa
1638,30600,ford,f-150,2019,clean vehicle,15422,gray,virginia,usa
1639,12800,ford,ecosport,2019,clean vehicle,24765,silver,nevada,usa
1640,26000,ford,wagon,2019,clean vehicle,23019,white,virginia,usa
1641,46000,ford,max,2019,clean vehicle,38243,black,texas,usa
1642,28500,ford,ranger,2019,clean vehicle,16509,white,virginia,usa
1643,24300,ford,edge,2019,clean vehicle,18762,silver,nevada,usa
1644,29000,ford,explorer,2019,clean vehicle,28854,no_color,texas,usa
1645,15300,ford,escape,2019,clean vehicle,17392,black,nevada,usa
1646,27900,ford,mustang,2019,clean vehicle,13558,white,new mexico,usa
1647,24700,ford,edge,2019,clean vehicle,27082,black,nevada,usa
1648,14400,ford,escape,2019,clean vehicle,17510,black,texas,usa
1649,15000,ford,ecosport,2019,clean vehicle,24662,white,nevada,usa
1650,17200,ford,door,2014,clean vehicle,96076,black,florida,usa
1651,12800,ford,ecosport,2019,clean vehicle,22858,white,nevada,usa
1652,46900,ford,explorer,2020,clean vehicle,740,gray,virginia,usa
1653,2800,ford,door,2013,clean vehicle,110748,gray,florida,usa
1654,16200,ford,escape,2019,clean vehicle,25090,black,nevada,usa
1655,25200,ford,escape,2020,clean vehicle,7,black,virginia,usa
1656,34800,ford,max,2019,clean vehicle,34277,silver,nevada,usa
1657,52000,ford,srw,2019,clean vehicle,34527,white,texas,usa
1658,26000,ford,door,2017,clean vehicle,99923,white,texas,usa
1659,40600,ford,expedition,2019,clean vehicle,39170,white,nevada,usa
1660,55000,ford,srw,2019,clean vehicle,16569,no_color,texas,usa
1661,5000,ford,door,2015,clean vehicle,80612,black,texas,usa
1662,36400,ford,max,2019,clean vehicle,36616,black,nevada,usa
1663,7500,ford,door,2015,clean vehicle,92165,white,texas,usa
1664,14700,ford,escape,2019,clean vehicle,44778,silver,nevada,usa
1665,43900,ford,explorer,2020,clean vehicle,2089,no_color,south carolina,usa
1666,6400,ford,door,2013,clean vehicle,91652,red,texas,usa
1667,41100,ford,expedition,2019,clean vehicle,35801,silver,nevada,usa
1668,23000,ford,door,2013,clean vehicle,88781,white,texas,usa
1669,13900,ford,escape,2019,clean vehicle,36978,blue,nevada,usa
1670,19000,ford,door,2012,clean vehicle,189776,white,texas,usa
1671,34800,ford,max,2019,clean vehicle,35233,white,nevada,usa
1672,22000,ford,door,2012,clean vehicle,151641,white,texas,usa
1673,16300,ford,escape,2019,clean vehicle,37044,white,nevada,usa
1674,18800,ford,escape,2019,clean vehicle,15835,green,virginia,usa
1675,13000,ford,cab,2012,clean vehicle,201187,white,texas,usa
1676,40900,ford,max,2019,clean vehicle,41928,black,nevada,usa
1677,47000,ford,expedition,2019,clean vehicle,37059,gray,virginia,usa
1678,12800,ford,door,2017,clean vehicle,33763,red,wisconsin,usa
1679,25500,ford,explorer,2019,clean vehicle,29850,gray,nevada,usa
1680,17800,ford,escape,2019,clean vehicle,26675,black,virginia,usa
1681,25700,ford,f-150,2019,clean vehicle,17828,black,nevada,usa
1682,17200,ford,escape,2019,clean vehicle,29632,white,virginia,usa
1683,35000,ford,srw,2019,clean vehicle,11544,white,new jersey,usa
1684,28800,ford,f-150,2019,clean vehicle,21976,white,nevada,usa
1685,39200,ford,max,2019,clean vehicle,43617,black,tennessee,usa
1686,13600,ford,escape,2019,clean vehicle,49254,gray,pennsylvania,usa
1687,24200,ford,f-150,2019,clean vehicle,51589,black,nevada,usa
1688,46900,ford,max,2019,clean vehicle,41399,gray,virginia,usa
1689,26500,ford,f-150,2019,clean vehicle,11734,gray,pennsylvania,usa
1690,24700,ford,explorer,2019,clean vehicle,41628,silver,nevada,usa
1691,12600,ford,focus,2017,clean vehicle,15075,gray,new jersey,usa
1692,31800,ford,f-150,2019,clean vehicle,26591,red,nevada,usa
1693,24500,ford,f-150,2019,clean vehicle,22906,white,nevada,usa
1694,26000,ford,f-150,2019,clean vehicle,33462,white,virginia,usa
1695,21000,ford,f-150,2017,clean vehicle,32747,gray,pennsylvania,usa
1696,22500,ford,f-150,2019,clean vehicle,33717,white,nevada,usa
1697,7700,ford,door,2017,clean vehicle,85218,black,pennsylvania,usa
1698,23100,ford,f-150,2019,clean vehicle,23512,red,nevada,usa
1699,9200,ford,door,2017,clean vehicle,57853,white,pennsylvania,usa
1700,19600,ford,mustang,2019,clean vehicle,33324,gray,nevada,usa
1701,11700,ford,door,2016,clean vehicle,23803,black,pennsylvania,usa
1702,27300,ford,mustang,2019,clean vehicle,31260,blue,nevada,usa
1703,14300,ford,edge,2016,clean vehicle,69428,white,pennsylvania,usa
1704,23600,ford,transit,2019,clean vehicle,15755,white,nevada,usa
1705,6200,ford,door,2016,clean vehicle,90946,gray,pennsylvania,usa
1706,22400,ford,wagon,2019,clean vehicle,51370,white,nevada,usa
1707,5700,ford,door,2016,clean vehicle,99941,black,pennsylvania,usa
1708,23600,ford,transit,2019,clean vehicle,15456,white,nevada,usa
1709,4600,ford,door,2016,clean vehicle,141603,gray,pennsylvania,usa
1710,37500,ford,srw,2019,clean vehicle,2382,silver,nevada,usa
1711,10700,ford,van,2016,clean vehicle,99544,white,pennsylvania,usa
1712,31900,ford,srw,2019,clean vehicle,21546,black,nevada,usa
1713,31600,ford,mustang,2019,clean vehicle,16293,black,georgia,usa
1714,12600,ford,escape,2018,clean vehicle,40375,gray,nevada,usa
1715,5300,ford,door,2013,clean vehicle,143191,gray,pennsylvania,usa
1716,3900,ford,fiesta,2018,clean vehicle,363,blue,nevada,usa
1717,13000,ford,edge,2015,clean vehicle,59656,gray,florida,usa
1718,11800,ford,ecosport,2018,clean vehicle,37878,black,nevada,usa
1719,24600,ford,edge,2019,clean vehicle,20628,black,georgia,usa
1720,14500,ford,door,2014,clean vehicle,71205,black,florida,usa
1721,24300,ford,explorer,2018,clean vehicle,26186,silver,nevada,usa
1722,12300,ford,fusion,2018,clean vehicle,38157,white,nevada,usa
1723,14800,ford,door,2016,clean vehicle,30325,blue,new jersey,usa
1724,17100,ford,mustang,2018,clean vehicle,31561,silver,nevada,usa
1725,6800,ford,door,2016,clean vehicle,66655,no_color,new jersey,usa
1726,20300,ford,explorer,2018,clean vehicle,19029,blue,connecticut,usa
1727,26300,ford,f-150,2018,clean vehicle,11739,silver,new york,usa
1728,22500,ford,door,2016,clean vehicle,50423,silver,nevada,usa
1729,41200,ford,srw,2019,clean vehicle,25638,gray,tennessee,usa
1730,20400,ford,door,2017,clean vehicle,59798,gray,florida,usa
1731,49900,ford,drw,2019,clean vehicle,5035,black,virginia,usa
1732,12100,ford,escape,2017,clean vehicle,32284,silver,new york,usa
1733,24000,ford,door,2016,clean vehicle,40371,blue,florida,usa
1734,9500,ford,escape,2017,clean vehicle,107569,white,new york,usa
1735,9000,ford,door,2017,clean vehicle,96451,silver,new jersey,usa
1736,9800,ford,escape,2017,clean vehicle,94851,white,new jersey,usa
1737,7800,ford,door,2017,clean vehicle,108727,silver,connecticut,usa
1738,17200,ford,f-150,2017,clean vehicle,91979,white,new york,usa
1739,18800,ford,explorer,2017,clean vehicle,76258,gray,new york,usa
1740,9800,ford,door,2014,clean vehicle,147574,white,california,usa
1741,7000,ford,door,2013,clean vehicle,104764,gray,florida,usa
1742,44000,ford,max,2019,clean vehicle,16934,gray,nevada,usa
1743,23400,ford,transit,2019,clean vehicle,13822,white,texas,usa
1744,30700,ford,transit,2019,clean vehicle,5250,white,texas,usa
1745,15600,ford,escape,2019,clean vehicle,33451,black,south carolina,usa
1746,22600,ford,f-150,2019,clean vehicle,14291,white,texas,usa
1747,22900,ford,f-150,2019,clean vehicle,16725,white,south carolina,usa
1748,22800,ford,f-150,2019,clean vehicle,13002,white,texas,usa
1749,22700,ford,f-150,2019,clean vehicle,18902,white,south carolina,usa
1750,23000,ford,f-150,2019,clean vehicle,9732,white,texas,usa
1751,22700,ford,f-150,2019,clean vehicle,18947,white,south carolina,usa
1752,23000,ford,f-150,2019,clean vehicle,8402,white,north carolina,usa
1753,34400,ford,f-150,2019,clean vehicle,17450,gray,south carolina,usa
1754,36500,ford,srw,2016,clean vehicle,53986,gray,nevada,usa
1755,23100,ford,f-150,2019,clean vehicle,15848,white,south carolina,usa
1756,23300,ford,f-150,2019,clean vehicle,10770,white,south carolina,usa
1757,22600,ford,f-150,2019,clean vehicle,14587,white,north carolina,usa
1758,4500,ford,door,2016,clean vehicle,98625,gray,mississippi,usa
1759,23000,ford,f-150,2019,clean vehicle,10916,white,north carolina,usa
1760,8000,ford,door,2014,clean vehicle,107173,white,mississippi,usa
1761,11500,ford,fiesta,2019,clean vehicle,10134,silver,north carolina,usa
1762,9400,ford,door,2017,clean vehicle,43056,no_color,south carolina,usa
1763,23000,ford,f-150,2019,clean vehicle,10655,white,north carolina,usa
1764,2800,ford,door,2012,clean vehicle,173601,black,california,usa
1765,22600,ford,transit,2019,clean vehicle,14231,white,north carolina,usa
1766,23000,ford,transit,2019,clean vehicle,8985,white,north carolina,usa
1767,5200,ford,door,2016,clean vehicle,84338,black,south carolina,usa
1768,19200,ford,door,2017,clean vehicle,104290,gray,texas,usa
1769,10100,ford,door,2017,clean vehicle,45592,red,texas,usa
1770,6200,ford,door,2015,clean vehicle,103960,black,south carolina,usa
1771,14000,ford,explorer,2016,clean vehicle,110333,white,texas,usa
1772,5000,ford,door,2015,clean vehicle,138516,gray,south carolina,usa
1773,9200,ford,door,2016,clean vehicle,49094,red,texas,usa
1774,14700,ford,door,2016,clean vehicle,97526,black,texas,usa
1775,3000,ford,door,2014,clean vehicle,87420,silver,south carolina,usa
1776,30200,ford,door,2015,clean vehicle,67052,red,texas,usa
1777,3800,ford,door,2013,clean vehicle,58913,black,south carolina,usa
1778,21500,ford,van,2015,clean vehicle,14482,no_color,texas,usa
1779,4900,ford,door,2016,clean vehicle,57084,white,california,usa
1780,23000,ford,expedition,2017,clean vehicle,90251,silver,colorado,usa
1781,11200,ford,door,2014,clean vehicle,97320,no_color,texas,usa
1782,10400,ford,door,2014,clean vehicle,80652,white,california,usa
1783,13200,ford,door,2014,clean vehicle,99816,black,texas,usa
1784,5200,ford,door,2013,clean vehicle,115429,silver,texas,usa
1785,10500,ford,door,2015,clean vehicle,85549,red,new jersey,usa
1786,11900,ford,bus,2013,clean vehicle,83030,white,california,usa
1787,21200,ford,door,2014,clean vehicle,130168,white,texas,usa
1788,23500,ford,door,2013,clean vehicle,80090,white,california,usa
1789,4700,ford,door,2013,clean vehicle,118593,white,texas,usa
1790,11100,ford,door,2014,clean vehicle,143704,blue,texas,usa
1791,22000,ford,door,2015,clean vehicle,53507,white,colorado,usa
1792,14000,ford,door,2013,clean vehicle,48408,black,colorado,usa
1793,9200,ford,door,2013,clean vehicle,109672,white,texas,usa
1794,23300,ford,edge,2019,clean vehicle,28549,silver,minnesota,usa
1795,21700,ford,door,2012,clean vehicle,114500,green,texas,usa
1796,11200,ford,door,2012,clean vehicle,67140,blue,texas,usa
1797,11300,ford,escape,2018,clean vehicle,42168,gray,north carolina,usa
1798,4200,ford,cutaway,2015,salvage insurance,80032,color:,illinois,usa
1799,10900,ford,focus,2018,clean vehicle,52240,green,north carolina,usa
1800,42300,ford,max,2019,clean vehicle,34874,gray,florida,usa
1801,10500,ford,door,2014,salvage insurance,119689,white,idaho,usa
1802,43400,ford,max,2019,clean vehicle,37355,gray,florida,usa
1803,12500,ford,door,2016,salvage insurance,100947,white,idaho,usa
1804,15900,ford,escape,2019,clean vehicle,26040,white,minnesota,usa
1805,42500,ford,max,2019,clean vehicle,36638,white,florida,usa
1806,15000,ford,door,2015,salvage insurance,137004,white,texas,usa
1807,24700,ford,edge,2019,clean vehicle,31794,blue,florida,usa
1808,15500,ford,door,2015,salvage insurance,131106,white,texas,usa
1809,49000,ford,expedition,2019,clean vehicle,22013,white,minnesota,usa
1810,29000,ford,door,2017,clean vehicle,42291,black,tennessee,usa
1811,16800,ford,escape,2019,clean vehicle,13155,white,florida,usa
1812,51000,ford,max,2019,clean vehicle,24869,red,minnesota,usa
1813,16500,ford,escape,2019,clean vehicle,18454,white,florida,usa
1814,10000,ford,d,2016,salvage insurance,16694,white,texas,usa
1815,27900,ford,explorer,2019,clean vehicle,28922,gray,florida,usa
1816,23700,ford,edge,2019,clean vehicle,23534,gray,florida,usa
1817,20000,ford,dr,2012,salvage insurance,24581,color:,california,usa
1818,45600,ford,max,2019,clean vehicle,35646,gray,florida,usa
1819,6000,ford,cab,2012,salvage insurance,129873,white,virginia,usa
1820,15600,ford,escape,2019,clean vehicle,28669,black,florida,usa
1821,25000,ford,explorer,2017,clean vehicle,32454,red,michigan,usa
1822,28500,ford,explorer,2019,clean vehicle,21800,black,florida,usa
1823,8000,ford,cutaway,2014,salvage insurance,231769,yellow,florida,usa
1824,19990,ford,doors,2016,clean vehicle,23796,black,connecticut,usa
1825,34400,ford,max,2019,clean vehicle,42506,gray,florida,usa
1826,30999,ford,doors,2016,clean vehicle,6249,shadow black,connecticut,usa
1827,41000,ford,expedition,2019,clean vehicle,47496,black,florida,usa
1828,27999,ford,doors,2016,clean vehicle,10700,gray,massachusetts,usa
1829,42000,ford,expedition,2019,clean vehicle,39604,black,florida,usa
1830,8000,ford,cutaway,2013,salvage insurance,250831,color:,new jersey,usa
1831,29795,ford,doors,2016,clean vehicle,7275,triple yellow tri-coat,connecticut,usa
1832,24700,ford,edge,2019,clean vehicle,8806,black,florida,usa
1833,13995,ford,doors,2016,clean vehicle,105115,gray,new jersey,usa
1834,2900,ford,door,2015,clean vehicle,57340,silver,florida,usa
1835,35400,ford,max,2019,clean vehicle,36167,white,florida,usa
1836,24549,ford,doors,2016,clean vehicle,44941,shadow black,new york,usa
1837,8900,ford,door,2014,clean vehicle,53102,silver,florida,usa
1838,15800,ford,escape,2019,clean vehicle,26637,black,florida,usa
1839,18500,ford,doors,2016,clean vehicle,45814,black,new york,usa
1840,32000,ford,f-150,2019,clean vehicle,17310,red,minnesota,usa
1841,28300,ford,explorer,2019,clean vehicle,24116,gray,florida,usa
1842,10500,ford,d,2019,salvage insurance,14128,blue,florida,usa
1843,24970,ford,doors,2016,clean vehicle,49882,green,new york,usa
1844,13800,ford,fusion,2019,clean vehicle,38964,blue,minnesota,usa
1845,2580,ford,door,2012,clean vehicle,102705,white,florida,usa
1846,59975,ford,f-150,2019,clean vehicle,71,white,florida,usa
1847,2500,ford,door,2012,salvage insurance,98620,white,indiana,usa
1848,28990,ford,doors,2016,clean vehicle,15825,triple yellow tri-coat,massachusetts,usa
1849,50000,ford,max,2019,clean vehicle,29499,blue,minnesota,usa
1850,33800,ford,door,2014,clean vehicle,100255,white,kentucky,usa
1851,59975,ford,f-150,2019,clean vehicle,174,black,florida,usa
1852,2500,ford,door,2013,salvage insurance,167552,gray,minnesota,usa
1853,46999,ford,doors,2016,clean vehicle,16956,magnetic metallic,new jersey,usa
1854,16700,ford,fusion,2019,clean vehicle,36896,black,minnesota,usa
1855,34700,ford,door,2013,clean vehicle,77281,white,kentucky,usa
1856,28900,ford,f-150,2019,clean vehicle,24795,black,florida,usa
1857,30800,ford,doors,2016,clean vehicle,16771,ruby red metallic tinted clearcoat,new jersey,usa
1858,27100,ford,f-150,2019,clean vehicle,28692,silver,minnesota,usa
1859,13388,ford,door,2012,clean vehicle,113821,black,louisiana,usa
1860,26000,ford,f-150,2019,clean vehicle,19793,blue,florida,usa
1861,17900,ford,doors,2016,clean vehicle,27940,shadow black,massachusetts,usa
1862,23400,ford,flex,2019,clean vehicle,24987,black,minnesota,usa
1863,29800,ford,mustang,2016,clean vehicle,18367,blue,illinois,usa
1864,23700,ford,flex,2019,clean vehicle,14109,gray,florida,usa
1865,1725,ford,door,2012,salvage insurance,158781,black,illinois,usa
1866,33995,ford,doors,2016,clean vehicle,27369,black,new jersey,usa
1867,23500,ford,flex,2019,clean vehicle,30208,white,minnesota,usa
1868,32500,ford,explorer,2019,clean vehicle,24024,black,florida,usa
1869,2500,ford,door,2016,salvage insurance,64999,blue,mississippi,usa
1870,39000,ford,f-150,2019,clean vehicle,8404,black,minnesota,usa
1871,11000,ford,focus,2018,clean vehicle,8884,gray,massachusetts,usa
1872,32500,ford,explorer,2019,clean vehicle,24126,black,florida,usa
1873,800,ford,door,2012,salvage insurance,129659,black,mississippi,usa
1874,26900,ford,f-150,2019,clean vehicle,31713,black,minnesota,usa
1875,11200,ford,edge,2016,clean vehicle,109996,gray,new york,usa
1876,21000,ford,doors,2018,clean vehicle,6821,red,new york,usa
1877,32000,ford,f-150,2019,clean vehicle,17867,red,minnesota,usa
1878,7300,ford,door,2016,clean vehicle,110253,black,connecticut,usa
1879,12800,ford,escape,2018,clean vehicle,39364,black,missouri,usa
1880,24190,ford,doors,2018,clean vehicle,4018,blue,massachusetts,usa
1881,29100,ford,f-150,2019,clean vehicle,21054,red,minnesota,usa
1882,29000,ford,door,2017,clean vehicle,48309,red,massachusetts,usa
1883,17300,ford,door,2016,clean vehicle,68666,black,new york,usa
1884,19888,ford,doors,2018,clean vehicle,34071,ingot silver metallic,new jersey,usa
1885,31000,ford,f-150,2019,clean vehicle,13600,white,minnesota,usa
1886,37200,ford,door,2017,clean vehicle,44956,black,massachusetts,usa
1887,8600,ford,door,2016,clean vehicle,72607,silver,new jersey,usa
1888,24857,ford,doors,2018,clean vehicle,33815,shadow black,massachusetts,usa
1889,23500,ford,flex,2019,clean vehicle,31491,gray,minnesota,usa
1890,26100,ford,f-150,2018,clean vehicle,32149,white,mississippi,usa
1891,10800,ford,hybrid,2016,clean vehicle,26654,blue,new york,usa
1892,20995,ford,doors,2018,clean vehicle,36637,white,new york,usa
1893,29300,ford,f-150,2019,clean vehicle,17000,white,minnesota,usa
1894,33100,ford,f-150,2018,clean vehicle,15960,gray,mississippi,usa
1895,13800,ford,door,2016,clean vehicle,40774,gray,new jersey,usa
1896,19498,ford,doors,2018,clean vehicle,40338,black,new york,usa
1897,14900,ford,fusion,2019,clean vehicle,40505,gray,minnesota,usa
1898,8700,ford,door,2016,clean vehicle,30735,black,massachusetts,usa
1899,20600,ford,mustang,2019,clean vehicle,33965,gray,florida,usa
1900,5000,ford,door,2018,salvage insurance,7339,white,oklahoma,usa
1901,19995,ford,doors,2018,clean vehicle,42470,white,new york,usa
1902,14900,ford,fusion,2019,clean vehicle,40670,silver,minnesota,usa
1903,19500,ford,door,2016,clean vehicle,41233,black,massachusetts,usa
1904,24500,ford,wagon,2019,clean vehicle,13162,white,florida,usa
1905,15000,ford,fusion,2018,clean vehicle,38744,white,california,usa
1906,26985,ford,doors,2018,clean vehicle,14023,black,new york,usa
1907,31000,ford,f-150,2019,clean vehicle,9741,white,minnesota,usa
1908,24300,ford,explorer,2017,clean vehicle,31017,silver,mississippi,usa
1909,16800,ford,fusion,2019,clean vehicle,37786,gray,florida,usa
1910,17200,ford,mustang,2018,clean vehicle,32415,white,california,usa
1911,34995,ford,doors,2018,clean vehicle,10421,ruby red,new york,usa
1912,24300,ford,wagon,2019,clean vehicle,29305,white,minnesota,usa
1913,26400,ford,explorer,2017,clean vehicle,51309,white,mississippi,usa
1914,16800,ford,fusion,2019,clean vehicle,38001,black,florida,usa
1915,15500,ford,escape,2018,clean vehicle,18849,black,california,usa
1916,19440,ford,doors,2018,clean vehicle,43269,silver,new york,usa
1917,16700,ford,fusion,2019,clean vehicle,36989,silver,minnesota,usa
1918,29000,ford,door,2017,clean vehicle,29320,blue,alabama,usa
1919,16100,ford,hybrid,2019,clean vehicle,34244,white,florida,usa
1920,17200,ford,mustang,2018,clean vehicle,32938,white,california,usa
1921,20950,ford,doors,2018,clean vehicle,40793,black,new hampshire,usa
1922,46200,ford,door,2017,clean vehicle,94741,no_color,alabama,usa
1923,29400,ford,mustang,2019,clean vehicle,25011,white,florida,usa
1924,2825,ford,door,2014,salvage insurance,363810,white,montana,usa
1925,32999,ford,doors,2018,clean vehicle,6881,shadow black,new jersey,usa
1926,6600,ford,door,2014,clean vehicle,80423,orange,new jersey,usa
1927,50200,ford,door,2017,clean vehicle,92405,white,alabama,usa
1928,28300,ford,ranger,2019,clean vehicle,15436,white,florida,usa
1929,12000,ford,door,2017,salvage insurance,104665,white,california,usa
1930,32999,ford,doors,2018,clean vehicle,16194,royal crimson metallic tinted clearcoat,new jersey,usa
1931,12600,ford,door,2014,clean vehicle,48188,black,new jersey,usa
1932,5200,ford,focus,2017,clean vehicle,65164,red,alabama,usa
1933,20500,ford,mustang,2019,clean vehicle,35930,black,florida,usa
1934,1200,ford,door,2012,salvage insurance,167376,red,virginia,usa
1935,35999,ford,doors,2018,clean vehicle,13674,kona blue metallic,new jersey,usa
1936,41000,ford,srw,2019,clean vehicle,9235,silver,minnesota,usa
1937,33100,ford,door,2017,clean vehicle,103002,red,mississippi,usa
1938,23500,ford,ranger,2019,clean vehicle,12836,blue,florida,usa
1939,18799,ford,doors,2015,clean vehicle,137728,red,connecticut,usa
1940,33999,ford,doors,2018,clean vehicle,6921,magnetic metallic,new jersey,usa
1941,35000,ford,srw,2019,clean vehicle,14359,white,minnesota,usa
1942,26100,ford,wagon,2017,clean vehicle,58118,white,mississippi,usa
1943,15400,ford,fusion,2019,clean vehicle,31124,white,florida,usa
1944,25998,ford,doors,2015,clean vehicle,25734,color:,new york,usa
1945,31831,ford,doors,2018,clean vehicle,14059,black,new jersey,usa
1946,40400,ford,srw,2019,clean vehicle,13472,black,minnesota,usa
1947,15400,ford,door,2013,clean vehicle,123983,silver,connecticut,usa
1948,13500,ford,hybrid,2019,clean vehicle,35023,gray,florida,usa
1949,25995,ford,doors,2015,clean vehicle,39509,white,new hampshire,usa
1950,27990,ford,doors,2018,clean vehicle,4512,ingot silver metallic,new york,usa
1951,23985,ford,doors,2015,clean vehicle,51884,white,new jersey,usa
1952,27995,ford,doors,2018,clean vehicle,4181,gray,pennsylvania,usa
1953,13995,ford,doors,2015,clean vehicle,56703,oxford white,new york,usa
1954,29988,ford,doors,2018,clean vehicle,4712,ingot silver metallic,pennsylvania,usa
1955,12995,ford,doors,2015,clean vehicle,102800,blue,new jersey,usa
1956,21687,ford,doors,2018,clean vehicle,7109,lightning blue,pennsylvania,usa
1957,25200,ford,door,2016,clean vehicle,100943,white,alabama,usa
1958,29590,ford,doors,2015,clean vehicle,3915,green,new york,usa
1959,28999,ford,doors,2018,clean vehicle,15550,ingot silver,pennsylvania,usa
1960,13942,ford,doors,2015,clean vehicle,62542,magnetic metallic,new jersey,usa
1961,15300,ford,taurus,2018,clean vehicle,38370,silver,utah,usa
1962,35400,ford,ranger,2020,clean vehicle,671,blue,ohio,usa
1963,32700,ford,door,2016,clean vehicle,61477,silver,alabama,usa
1964,13995,ford,doors,2015,clean vehicle,73891,silver,new york,usa
1965,1850,ford,door,2014,salvage insurance,168805,black,michigan,usa
1966,15800,ford,door,2012,clean vehicle,82564,gold,florida,usa
1967,36000,ford,door,2016,clean vehicle,85649,black,mississippi,usa
1968,15495,ford,doors,2015,clean vehicle,48374,white,new york,usa
1969,21500,ford,door,2012,clean vehicle,11990,red,florida,usa
1970,7200,ford,door,2016,clean vehicle,64111,black,alabama,usa
1971,17589,ford,doors,2015,clean vehicle,28771,red,new jersey,usa
1972,31700,ford,door,2015,clean vehicle,126708,white,alabama,usa
1973,31790,ford,doors,2015,clean vehicle,27165,orange,new york,usa
1974,18100,ford,van,2015,clean vehicle,106546,white,mississippi,usa
1975,14495,ford,doors,2015,clean vehicle,54778,white,new jersey,usa
1976,15000,ford,fusion,2020,clean vehicle,11729,white,illinois,usa
1977,26400,ford,door,2015,clean vehicle,85197,black,mississippi,usa
