id,price,brand,year,title_status,mileage,color,state,region,country
1301,27300,ford,2019,clean vehicle,18805,gray,mississippi,South,usa
1302,26400,ford,2012,clean vehicle,151035,white,wisconsin,Midwest,usa
1303,35100,ford,2019,clean vehicle,10099,red,mississippi,South,usa
1304,41500,ford,2018,clean vehicle,9800,black,new jersey,Northeast,usa
1305,34100,ford,2019,clean vehicle,10483,white,mississippi,South,usa
1306,28600,ford,2019,clean vehicle,17544,no_color,california,West,usa
1307,34100,ford,2019,clean vehicle,10167,red,mississippi,South,usa
1308,28700,ford,2019,clean vehicle,11457,gray,california,West,usa
1309,24700,ford,2019,clean vehicle,26590,no_color,california,West,usa
1310,46500,ford,2019,clean vehicle,35346,black,california,West,usa
1311,29000,ford,2019,clean vehicle,12953,black,california,West,usa
1312,25500,ford,2019,clean vehicle,26693,silver,california,West,usa
1313,39500,ford,2019,clean vehicle,25071,yellow,california,West,usa
1314,33100,ford,2019,clean vehicle,33538,yellow,california,West,usa
1315,30500,ford,2019,clean vehicle,9915,gray,california,West,usa
1316,3600,ford,2018,clean vehicle,1,silver,arizona,West,usa
1317,16800,ford,2019,clean vehicle,9910,red,california,West,usa
1318,24000,ford,2019,clean vehicle,16765,gray,texas,South,usa
1319,58500,ford,2019,clean vehicle,4970,gray,california,West,usa
1320,55000,ford,2017,clean vehicle,43964,black,texas,South,usa
1321,28800,ford,2019,clean vehicle,40785,silver,california,West,usa
1322,26800,ford,2015,clean vehicle,108998,white,new jersey,Northeast,usa
1323,36000,ford,2018,clean vehicle,58576,gray,wisconsin,Midwest,usa
1324,20000,ford,2018,clean vehicle,55475,white,wisconsin,Midwest,usa
1325,46700,ford,2019,clean vehicle,35929,black,alabama,South,usa
1326,42800,ford,2019,clean vehicle,21669,silver,alabama,South,usa
1327,21800,ford,2018,clean vehicle,16079,no_color,california,West,usa
1328,18800,ford,2018,clean vehicle,41147,white,california,West,usa
1329,18800,ford,2018,clean vehicle,45798,black,california,West,usa
1330,30200,ford,2018,clean vehicle,21703,red,california,West,usa
1331,27500,ford,2018,clean vehicle,22284,black,california,West,usa
1332,37500,ford,2018,clean vehicle,24567,white,california,West,usa
1333,19100,ford,2018,clean vehicle,30594,silver,california,West,usa
1334,17100,ford,2018,clean vehicle,52747,white,california,West,usa
1335,13500,ford,2018,clean vehicle,21592,silver,florida,South,usa
1336,54500,ford,2018,clean vehicle,19853,blue,california,West,usa
1337,9000,ford,2018,clean vehicle,25201,gray,florida,South,usa
1338,16400,ford,2020,clean vehicle,10351,black,pennsylvania,Northeast,usa
1339,17000,ford,2020,clean vehicle,1117,gray,pennsylvania,Northeast,usa
1340,24800,ford,2017,clean vehicle,37279,gold,california,West,usa
1341,26800,ford,2017,clean vehicle,30113,red,california,West,usa
1342,19400,ford,2017,clean vehicle,27570,white,california,West,usa
1343,20000,ford,2017,clean vehicle,45188,silver,california,West,usa
1344,7000,ford,2012,clean vehicle,149712,silver,texas,South,usa
1345,25100,ford,2017,clean vehicle,25030,gold,california,West,usa
1346,2000,ford,2013,salvage insurance,105743,gray,oklahoma,South,usa
1347,18200,ford,2020,clean vehicle,9861,black,pennsylvania,Northeast,usa
1348,14200,ford,2018,clean vehicle,1751,red,illinois,Midwest,usa
1349,56500,ford,2017,clean vehicle,30629,red,california,West,usa
1350,2000,ford,2016,salvage insurance,52883,gray,oklahoma,South,usa
1351,26500,ford,2020,clean vehicle,122,white,pennsylvania,Northeast,usa
1352,34300,ford,2019,clean vehicle,28534,white,florida,South,usa
1353,43500,ford,2017,clean vehicle,80699,black,california,West,usa
1354,3500,ford,2016,salvage insurance,72851,white,oklahoma,South,usa
1355,37200,ford,2019,clean vehicle,24078,white,florida,South,usa
1356,12800,ford,2017,clean vehicle,38639,orange,california,West,usa
1357,15000,ford,2013,salvage insurance,146807,silver,texas,South,usa
1358,12500,ford,2017,clean vehicle,31871,silver,california,West,usa
